11.02.2019 01:22:13: Madlax(76561197989383835) | Deleting Exile_Construction_ConcreteWall_Static @143130..
11.02.2019 01:23:14: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:15: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:15: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:15: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:15: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:16: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:16: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:16: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:16: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:23:17: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:24:21: Madlax(76561197989383835) | Teleport to [14356.5,13066.5,0](GPS: 143130)
11.02.2019 01:25:38: Madlax(76561197989383835) | Teleport to [14357.6,13060.6,0](GPS: 143130)
11.02.2019 01:26:56: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:56: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:56: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:58: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:58: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:59: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:59: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:59: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:26:59: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:43: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:44: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:44: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:44: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:44: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:45: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:45: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:45: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:46: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:28:46: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:30:43: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:30:44: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:30:44: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:31:04: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:04: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:04: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:05: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:05: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:05: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:06: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:06: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:06: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:31:06: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:31: Madlax(76561197989383835) | Deleting GroundWeaponHolder @143130..
11.02.2019 01:32:37: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:37: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:37: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:38: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:38: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:38: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:38: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:39: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:39: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:32:39: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:49: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:49: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:49: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:50: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:50: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:50: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:50: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:51: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:51: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:33:51: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:34:26: Madlax(76561197989383835) | Teleport to [14623.5,16764.4,0](GPS: 146167)
11.02.2019 01:35:20: Madlax(76561197989383835) | Teleport to [14352.2,13055.2,0](GPS: 143130)
11.02.2019 01:37:15: Madlax(76561197989383835) | Spawning Knife (Exile_Item_Knife) on Madlax!
11.02.2019 01:38:10: Madlax(76561197989383835) | Spawning Plastic Bottle (Fresh Water) (Exile_Item_PlasticBottleFreshWater) on Madlax!
11.02.2019 01:38:27: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:38:27: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:38:27: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:38:27: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:38:28: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:38:28: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:38:28: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:42:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:42:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:42:57: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:42:58: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:42:58: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:42:58: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:44:14: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:44:15: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:44:15: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:45:01: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:01: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:01: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:02: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:02: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:02: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:03: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:03: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:03: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:45:03: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:26: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:26: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:26: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:26: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:27: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:27: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:46:27: Madlax(76561197989383835) | Spawning Concrete Floor Kit (Exile_Item_ConcreteFloorKit) on Madlax!
11.02.2019 01:47:12: Madlax(76561197989383835) | Deleting GroundWeaponHolder @143130..
11.02.2019 01:47:18: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:19: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:19: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:19: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:19: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:20: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:20: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:20: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:20: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:47:21: Madlax(76561197989383835) | Spawning Concrete Wall Kit (Exile_Item_ConcreteWallKit) on Madlax!
11.02.2019 01:49:03: Madlax(76561197989383835) | Deleting Exile_Construction_ConcreteWall_Static @143130..
11.02.2019 01:49:48: Madlax(76561197989383835) | Spawning Concrete Stairs Kit (Exile_Item_ConcreteStairsKit) on Madlax!
